station,valid,sknt,p01m,gust,wxcodes
BED,2020-11-08 00:51,0.00,0.00,M,M
BED,2020-11-08 01:51,0.00,0.00,M,M
BED,2020-11-08 02:51,0.00,0.00,M,M
BED,2020-11-08 03:51,0.00,0.00,M,M
BED,2020-11-08 04:51,0.00,0.00,M,M
BED,2020-11-08 05:51,0.00,0.00,M,M
BED,2020-11-08 06:51,0.00,0.00,M,M
BED,2020-11-08 07:51,0.00,0.00,M,M
BED,2020-11-08 08:51,0.00,0.00,M,M
BED,2020-11-08 09:51,0.00,0.00,M,BR
BED,2020-11-08 10:51,0.00,0.00,M,M
BED,2020-11-08 11:51,0.00,0.00,M,M
BED,2020-11-08 12:51,0.00,0.00,M,M
BED,2020-11-08 13:51,0.00,0.00,M,M
BED,2020-11-08 14:51,0.00,0.00,M,M
BED,2020-11-08 15:51,0.00,0.00,M,M
BED,2020-11-08 16:51,0.00,0.00,M,M
BED,2020-11-08 17:51,3.00,0.00,M,M
BED,2020-11-08 18:51,0.00,0.00,M,M
BED,2020-11-08 19:51,3.00,0.00,M,M
BED,2020-11-08 20:51,7.00,0.00,M,M
BED,2020-11-08 21:51,3.00,0.00,M,M
BED,2020-11-08 22:51,3.00,0.00,M,M
BED,2020-11-08 23:51,0.00,0.00,M,M
BED,2020-11-09 00:51,0.00,0.00,M,M
BED,2020-11-09 01:51,0.00,0.00,M,M
BED,2020-11-09 02:51,0.00,0.00,M,M
BED,2020-11-09 03:51,0.00,0.00,M,M
BED,2020-11-09 04:20,0.00,0.00,M,BR
BED,2020-11-09 04:29,0.00,0.00,M,BR
BED,2020-11-09 04:49,0.00,0.00,M,BR
BED,2020-11-09 04:51,0.00,0.00,M,BR
BED,2020-11-09 05:03,0.00,0.00,M,BR
BED,2020-11-09 05:20,0.00,0.00,M,BR
BED,2020-11-09 05:51,0.00,0.00,M,BR
BED,2020-11-09 06:01,0.00,0.00,M,BR
BED,2020-11-09 06:09,0.00,0.00,M,BR
BED,2020-11-09 06:15,0.00,0.00,M,BR
BED,2020-11-09 06:21,0.00,0.00,M,BR
BED,2020-11-09 06:26,0.00,0.00,M,BR
BED,2020-11-09 06:34,0.00,0.00,M,BR
BED,2020-11-09 06:51,0.00,0.00,M,BR
BED,2020-11-09 06:53,0.00,0.00,M,BR
BED,2020-11-09 07:09,0.00,0.00,M,BR
BED,2020-11-09 07:17,0.00,0.00,M,BR
BED,2020-11-09 07:51,0.00,0.00,M,M
BED,2020-11-09 08:17,0.00,0.00,M,BR
BED,2020-11-09 08:33,0.00,0.00,M,BR
BED,2020-11-09 08:51,0.00,0.00,M,BR
BED,2020-11-09 08:59,0.00,0.00,M,BR
BED,2020-11-09 09:04,0.00,0.00,M,BR
BED,2020-11-09 09:18,0.00,0.00,M,BR
BED,2020-11-09 09:25,0.00,0.00,M,BR
BED,2020-11-09 09:51,0.00,0.00,M,BR
BED,2020-11-09 10:51,3.00,0.00,M,BR
BED,2020-11-09 11:51,0.00,0.00,M,BR
BED,2020-11-09 12:51,0.00,0.00,M,M
BED,2020-11-09 13:51,3.00,0.00,M,M
BED,2020-11-09 14:51,0.00,0.00,M,M
BED,2020-11-09 15:51,0.00,0.00,M,M
BED,2020-11-09 16:51,3.00,0.00,M,M
BED,2020-11-09 17:51,4.00,0.00,M,M
BED,2020-11-09 18:51,6.00,0.00,M,M
BED,2020-11-09 19:51,0.00,0.00,M,M
BED,2020-11-09 20:51,0.00,0.00,M,M
BED,2020-11-09 21:51,0.00,0.00,M,M
BED,2020-11-09 22:51,0.00,0.00,M,M
BED,2020-11-09 23:51,0.00,0.00,M,M
BED,2020-11-10 00:51,0.00,0.00,M,M
BED,2020-11-10 01:51,0.00,0.00,M,M
BED,2020-11-10 02:51,0.00,0.00,M,M
BED,2020-11-10 03:51,0.00,0.00,M,M
BED,2020-11-10 04:51,0.00,0.00,M,M
BED,2020-11-10 05:51,0.00,0.00,M,M
BED,2020-11-10 06:51,0.00,0.00,M,M
BED,2020-11-10 07:51,0.00,0.00,M,M
BED,2020-11-10 08:51,0.00,0.00,M,M
BED,2020-11-10 09:51,0.00,0.00,M,M
BED,2020-11-10 10:51,0.00,0.00,M,M
BED,2020-11-10 11:51,0.00,0.00,M,M
BED,2020-11-10 12:51,0.00,0.00,M,M
BED,2020-11-10 13:51,8.00,0.00,M,M
BED,2020-11-10 14:51,10.00,0.00,M,M
BED,2020-11-10 15:51,7.00,0.00,M,M
BED,2020-11-10 16:51,7.00,0.00,M,M
BED,2020-11-10 17:51,9.00,0.00,M,M
BED,2020-11-10 18:51,11.00,0.00,17.00,M
BED,2020-11-10 19:51,9.00,0.00,M,M
BED,2020-11-10 20:51,5.00,0.00,M,M
BED,2020-11-10 21:51,3.00,0.00,M,M
BED,2020-11-10 22:51,6.00,0.00,M,M
BED,2020-11-10 23:51,7.00,0.00,M,M
BED,2020-11-11 00:51,5.00,0.00,M,M
BED,2020-11-11 01:51,7.00,0.00,M,M
BED,2020-11-11 02:51,4.00,0.00,M,M
BED,2020-11-11 03:51,6.00,0.00,M,M
BED,2020-11-11 04:51,5.00,0.00,M,M
BED,2020-11-11 05:51,5.00,0.00,M,M
BED,2020-11-11 06:51,5.00,0.00,M,M
BED,2020-11-11 07:51,5.00,0.00,M,M
BED,2020-11-11 08:51,0.00,0.00,M,M
BED,2020-11-11 09:10,0.00,0.00,M,BR
BED,2020-11-11 09:20,0.00,0.00,M,BR
BED,2020-11-11 09:51,3.00,0.00,M,M
BED,2020-11-11 10:51,4.00,0.00,M,M
BED,2020-11-11 11:51,7.00,0.00,M,M
BED,2020-11-11 12:51,6.00,0.00,M,M
BED,2020-11-11 13:26,8.00,0.00,15.00,M
BED,2020-11-11 13:51,5.00,0.00,M,M
BED,2020-11-11 14:51,9.00,0.00,M,M
BED,2020-11-11 15:51,15.00,0.00,22.00,M
BED,2020-11-11 16:02,15.00,0.00,22.00,M
BED,2020-11-11 16:51,16.00,0.00,23.00,M
BED,2020-11-11 17:51,15.00,0.00,21.00,M
BED,2020-11-11 18:51,11.00,0.00,22.00,M
BED,2020-11-11 19:51,11.00,0.00,22.00,M
BED,2020-11-11 20:51,10.00,0.00,M,M
BED,2020-11-11 21:51,10.00,0.00,M,M
BED,2020-11-11 22:51,9.00,T,M,-RA
BED,2020-11-11 23:51,10.00,T,M,M
BED,2020-11-12 00:51,12.00,0.00,20.00,M
BED,2020-11-12 01:44,16.00,0.00,21.00,M
BED,2020-11-12 01:51,16.00,0.00,26.00,M
BED,2020-11-12 02:51,8.00,T,19.00,M
BED,2020-11-12 03:51,8.00,T,M,M
BED,2020-11-12 04:42,12.00,0.00,M,M
BED,2020-11-12 04:51,11.00,0.00,M,M
BED,2020-11-12 04:59,11.00,T,M,-RA
BED,2020-11-12 05:26,5.00,T,M,M
BED,2020-11-12 05:41,6.00,T,M,M
BED,2020-11-12 05:51,6.00,T,M,M
BED,2020-11-12 06:19,5.00,0.00,M,M
BED,2020-11-12 06:37,4.00,0.00,M,M
BED,2020-11-12 06:47,6.00,0.00,M,M
BED,2020-11-12 06:51,4.00,0.00,M,M
BED,2020-11-12 07:39,6.00,0.00,M,M
BED,2020-11-12 07:51,3.00,0.00,M,M
BED,2020-11-12 08:04,3.00,0.00,M,M
BED,2020-11-12 08:14,3.00,0.00,M,M
BED,2020-11-12 08:34,4.00,0.00,M,M
BED,2020-11-12 08:51,3.00,0.00,M,M
BED,2020-11-12 09:51,3.00,0.00,M,M
BED,2020-11-12 10:51,3.00,0.00,M,M
BED,2020-11-12 11:15,4.00,T,M,-RA
BED,2020-11-12 11:51,6.00,T,M,M
BED,2020-11-12 12:23,4.00,0.00,M,M
BED,2020-11-12 12:51,6.00,0.00,M,M
BED,2020-11-12 13:51,5.00,T,M,M
BED,2020-11-12 14:51,8.00,0.00,M,M
BED,2020-11-12 15:51,8.00,0.00,M,M
BED,2020-11-12 16:51,12.00,T,M,M
BED,2020-11-12 17:51,13.00,0.00,18.00,M
BED,2020-11-12 18:51,11.00,0.00,M,M
BED,2020-11-12 19:51,8.00,T,M,M
BED,2020-11-12 20:51,8.00,0.00,M,M
BED,2020-11-12 21:51,7.00,0.00,M,M
BED,2020-11-12 22:51,7.00,0.00,M,M
BED,2020-11-12 23:51,4.00,T,M,-RA
BED,2020-11-13 00:51,5.00,T,M,M
BED,2020-11-13 01:51,3.00,T,M,M
BED,2020-11-13 02:51,4.00,T,M,-RA
BED,2020-11-13 03:51,5.00,T,M,-RA
BED,2020-11-13 04:51,4.00,T,M,-RA
BED,2020-11-13 05:51,0.00,0.25,M,-RA
BED,2020-11-13 06:51,6.00,T,M,M
BED,2020-11-13 07:51,6.00,0.00,M,M
BED,2020-11-13 08:51,5.00,0.00,M,M
BED,2020-11-13 09:51,4.00,0.00,M,M
BED,2020-11-13 10:51,5.00,0.25,M,M
BED,2020-11-13 11:51,4.00,0.00,M,BR
BED,2020-11-13 12:07,4.00,T,M,-RA BR
BED,2020-11-13 12:51,4.00,T,M,-RA BR
BED,2020-11-13 13:51,5.00,0.25,M,-RA BR
BED,2020-11-13 14:51,6.00,T,M,BR
BED,2020-11-13 15:51,5.00,0.00,M,BR
BED,2020-11-13 16:51,5.00,0.00,M,BR
BED,2020-11-13 17:51,4.00,0.51,M,-RA BR
BED,2020-11-13 18:51,6.00,0.25,M,-RA BR
BED,2020-11-13 19:51,4.00,1.27,M,-RA BR
BED,2020-11-13 20:51,4.00,0.51,M,-RA BR
BED,2020-11-13 21:51,5.00,T,M,BR
BED,2020-11-13 21:58,4.00,T,M,-RA BR
BED,2020-11-13 22:51,5.00,0.25,M,-RA BR
BED,2020-11-13 23:00,6.00,T,M,-RA BR
BED,2020-11-13 23:51,8.00,T,M,BR
BED,2020-11-14 00:51,4.00,0.00,M,M
BED,2020-11-14 01:51,7.00,0.00,M,M
BED,2020-11-14 02:00,6.00,0.00,M,M
BED,2020-11-14 02:51,5.00,0.00,M,M
BED,2020-11-14 03:51,3.00,0.00,M,BR
BED,2020-11-14 03:58,3.00,0.00,M,BR
BED,2020-11-14 04:06,5.00,0.00,M,BR
BED,2020-11-14 04:15,4.00,0.00,M,FG
BED,2020-11-14 04:51,3.00,0.00,M,FG
BED,2020-11-14 05:04,3.00,0.00,M,FG
BED,2020-11-14 05:24,4.00,0.00,M,FG
BED,2020-11-14 05:40,6.00,0.00,M,BR
BED,2020-11-14 05:47,5.00,0.00,M,M
BED,2020-11-14 05:48,4.00,0.00,M,M
BED,2020-11-14 06:51,0.00,0.00,M,M
BED,2020-11-14 07:51,0.00,0.00,M,M
BED,2020-11-14 08:51,5.00,0.00,M,M
BED,2020-11-14 09:51,3.00,0.00,M,M
BED,2020-11-14 10:51,3.00,0.00,M,M
BED,2020-11-14 11:51,0.00,0.00,M,M
BED,2020-11-14 12:51,3.00,0.00,M,M
BED,2020-11-14 13:51,5.00,0.00,M,M
BED,2020-11-14 14:51,9.00,0.00,M,M
BED,2020-11-14 15:25,10.00,0.00,17.00,M
BED,2020-11-14 15:51,12.00,0.00,M,M
BED,2020-11-14 15:58,9.00,0.00,M,M
BED,2020-11-14 16:51,9.00,T,M,M
BED,2020-11-14 17:51,10.00,0.00,M,M
BED,2020-11-14 18:51,11.00,0.00,M,M
BED,2020-11-14 19:51,13.00,0.00,M,M
BED,2020-11-14 20:51,4.00,0.00,M,M
BED,2020-11-14 21:51,7.00,0.00,M,M
BED,2020-11-14 22:51,4.00,0.00,M,M
BED,2020-11-14 23:51,0.00,0.00,M,M
BED,2020-11-15 00:51,0.00,0.00,M,M
BED,2020-11-15 01:51,0.00,0.00,M,M
BED,2020-11-15 02:51,0.00,0.00,M,M
BED,2020-11-15 03:51,0.00,0.00,M,M
BED,2020-11-15 04:51,4.00,0.00,M,M
BED,2020-11-15 05:51,0.00,0.00,M,M
BED,2020-11-15 06:51,0.00,0.00,M,M
BED,2020-11-15 07:51,0.00,0.00,M,M
BED,2020-11-15 08:51,0.00,0.00,M,M
BED,2020-11-15 09:51,3.00,0.00,M,M
BED,2020-11-15 10:51,0.00,0.00,M,M
BED,2020-11-15 11:51,0.00,0.00,M,M
BED,2020-11-15 12:51,0.00,0.00,M,M
BED,2020-11-15 13:51,0.00,0.00,M,M
BED,2020-11-15 14:51,4.00,0.00,M,M
BED,2020-11-15 15:51,6.00,0.00,M,M
BED,2020-11-15 16:51,8.00,0.00,M,M
BED,2020-11-15 17:51,7.00,0.00,M,M
BED,2020-11-15 18:51,12.00,0.00,M,M
BED,2020-11-15 19:51,7.00,0.00,M,M
BED,2020-11-15 20:51,7.00,0.00,M,M
BED,2020-11-15 21:51,9.00,0.00,M,M
BED,2020-11-15 22:51,9.00,0.00,M,M
BED,2020-11-15 23:51,16.00,0.00,23.00,M
BED,2020-11-16 00:06,12.00,0.00,21.00,M
BED,2020-11-16 00:51,10.00,T,M,-RA BR
BED,2020-11-16 01:51,12.00,0.76,16.00,-RA BR
BED,2020-11-16 02:51,14.00,1.27,26.00,-RA BR
BED,2020-11-16 03:51,21.00,1.27,30.00,RA BR
BED,2020-11-16 04:07,22.00,3.56,35.00,RA BR
BED,2020-11-16 04:09,17.00,4.83,35.00,+RA BR
BED,2020-11-16 04:16,10.00,5.33,31.00,RA BR
BED,2020-11-16 04:19,9.00,5.59,18.00,-RA BR
BED,2020-11-16 04:26,19.00,6.10,32.00,RA BR
BED,2020-11-16 04:43,13.00,6.86,25.00,-RA
BED,2020-11-16 04:51,16.00,7.11,23.00,-RA
BED,2020-11-16 05:51,4.00,0.25,M,-RA
BED,2020-11-16 06:51,6.00,T,M,M
BED,2020-11-16 07:51,0.00,0.00,M,M
BED,2020-11-16 08:10,5.00,0.00,M,BR
BED,2020-11-16 08:19,5.00,0.00,M,BR
BED,2020-11-16 08:51,6.00,0.00,M,M
BED,2020-11-16 09:51,6.00,0.00,M,M
BED,2020-11-16 10:51,5.00,0.00,M,M
BED,2020-11-16 11:51,7.00,0.00,M,M
BED,2020-11-16 12:51,7.00,0.00,M,M
BED,2020-11-16 13:51,14.00,0.00,19.00,M
BED,2020-11-16 14:51,16.00,0.00,21.00,M
BED,2020-11-16 15:51,12.00,0.00,24.00,M
BED,2020-11-16 16:51,14.00,0.00,23.00,M
BED,2020-11-16 17:51,9.00,0.00,18.00,M
BED,2020-11-16 18:51,13.00,0.00,23.00,M
BED,2020-11-16 19:51,6.00,0.00,M,M
BED,2020-11-16 20:51,5.00,0.00,M,M
BED,2020-11-16 21:51,11.00,0.00,16.00,M
BED,2020-11-16 22:51,11.00,0.00,19.00,M
BED,2020-11-16 23:51,8.00,0.00,M,M
BED,2020-11-17 00:51,6.00,0.00,M,M
BED,2020-11-17 01:51,6.00,0.00,M,M
BED,2020-11-17 02:51,3.00,0.00,M,M
BED,2020-11-17 03:51,4.00,0.00,M,M
BED,2020-11-17 04:51,3.00,0.00,M,M
BED,2020-11-17 05:51,6.00,0.00,M,M
BED,2020-11-17 06:51,5.00,0.00,M,M
BED,2020-11-17 07:51,9.00,0.00,M,M
BED,2020-11-17 08:51,6.00,0.00,M,M
BED,2020-11-17 09:51,4.00,0.00,M,M
BED,2020-11-17 10:51,3.00,0.00,M,M
BED,2020-11-17 11:51,3.00,0.00,M,M
BED,2020-11-17 12:51,5.00,0.00,M,M
BED,2020-11-17 13:51,8.00,0.00,M,M
BED,2020-11-17 14:51,9.00,0.00,M,M
BED,2020-11-17 15:51,11.00,0.00,17.00,M
BED,2020-11-17 16:51,9.00,0.00,M,M
BED,2020-11-17 17:51,M,0.00,M,M
BED,2020-11-17 18:51,9.00,0.00,M,M
BED,2020-11-17 19:51,7.00,0.00,M,M
BED,2020-11-17 20:51,8.00,0.00,M,M
BED,2020-11-17 21:51,3.00,0.00,M,M
BED,2020-11-17 22:51,8.00,0.00,M,M
BED,2020-11-17 23:51,13.00,0.00,16.00,M
BED,2020-11-18 00:51,4.00,T,M,M
BED,2020-11-18 01:51,6.00,0.00,M,M
BED,2020-11-18 02:51,6.00,0.00,M,M
BED,2020-11-18 03:51,5.00,0.00,M,M
BED,2020-11-18 04:51,5.00,0.00,M,M
BED,2020-11-18 05:51,7.00,0.00,M,M
BED,2020-11-18 06:51,9.00,0.00,M,M
BED,2020-11-18 07:51,8.00,0.00,M,M
BED,2020-11-18 08:51,6.00,0.00,M,M
BED,2020-11-18 09:51,10.00,0.00,17.00,M
BED,2020-11-18 10:51,10.00,0.00,M,M
BED,2020-11-18 11:51,13.00,0.00,20.00,M
BED,2020-11-18 12:51,13.00,0.00,22.00,M
BED,2020-11-18 13:51,17.00,0.00,26.00,M
BED,2020-11-18 14:51,15.00,0.00,21.00,M
BED,2020-11-18 15:51,10.00,0.00,18.00,M
BED,2020-11-18 16:51,7.00,0.00,16.00,M
BED,2020-11-18 17:51,11.00,0.00,M,M
BED,2020-11-18 18:51,12.00,0.00,M,M
BED,2020-11-18 19:51,13.00,0.00,18.00,M
BED,2020-11-18 20:51,10.00,0.00,M,M
BED,2020-11-18 21:51,7.00,0.00,M,M
BED,2020-11-18 22:51,6.00,0.00,M,M
BED,2020-11-18 23:51,6.00,0.00,M,M
BED,2020-11-19 00:51,0.00,0.00,M,M
BED,2020-11-19 01:51,4.00,0.00,M,M
BED,2020-11-19 02:51,5.00,0.00,M,M
BED,2020-11-19 03:51,0.00,0.00,M,M
BED,2020-11-19 04:51,0.00,0.00,M,M
BED,2020-11-19 05:51,0.00,0.00,M,M
BED,2020-11-19 06:51,0.00,0.00,M,M
BED,2020-11-19 07:51,4.00,0.00,M,M
BED,2020-11-19 08:51,0.00,0.00,M,M
BED,2020-11-19 09:51,0.00,0.00,M,M
BED,2020-11-19 10:51,0.00,0.00,M,M
BED,2020-11-19 11:51,0.00,0.00,M,M
BED,2020-11-19 12:51,3.00,0.00,M,M
BED,2020-11-19 13:51,8.00,0.00,M,M
BED,2020-11-19 14:51,6.00,0.00,M,M
BED,2020-11-19 15:51,10.00,0.00,M,M
BED,2020-11-19 16:51,12.00,0.00,M,M
BED,2020-11-19 17:51,11.00,0.00,M,M
BED,2020-11-19 18:51,13.00,0.00,20.00,M
BED,2020-11-19 19:51,11.00,0.00,M,M
BED,2020-11-19 20:51,12.00,0.00,19.00,M
BED,2020-11-19 21:51,8.00,0.00,18.00,M
BED,2020-11-19 22:51,8.00,0.00,M,M
BED,2020-11-19 23:51,8.00,0.00,M,M
BED,2020-11-20 00:51,8.00,0.00,M,M
BED,2020-11-20 01:51,10.00,0.00,M,M
BED,2020-11-20 02:51,11.00,0.00,M,M
BED,2020-11-20 03:51,14.00,0.00,22.00,M
BED,2020-11-20 04:51,10.00,0.00,M,M
BED,2020-11-20 05:51,11.00,0.00,17.00,M
BED,2020-11-20 06:51,9.00,0.00,M,M
BED,2020-11-20 07:51,10.00,0.00,M,M
BED,2020-11-20 08:51,9.00,0.00,M,M
BED,2020-11-20 09:51,9.00,0.00,M,M
BED,2020-11-20 10:51,9.00,0.00,M,M
BED,2020-11-20 11:51,8.00,0.00,M,M
BED,2020-11-20 12:51,7.00,0.00,M,M
BED,2020-11-20 13:51,7.00,0.00,M,M
BED,2020-11-20 14:51,10.00,0.00,16.00,M
BED,2020-11-20 15:51,10.00,0.00,21.00,M
BED,2020-11-20 16:51,13.00,0.00,18.00,M
BED,2020-11-20 17:51,11.00,0.00,18.00,M
BED,2020-11-20 18:51,10.00,0.00,M,M
BED,2020-11-20 19:51,9.00,0.00,M,M
BED,2020-11-20 20:51,8.00,0.00,M,M
BED,2020-11-20 21:51,7.00,0.00,M,M
BED,2020-11-20 22:51,5.00,0.00,M,M
BED,2020-11-20 23:51,8.00,0.00,M,M
BED,2020-11-21 00:51,8.00,0.00,M,M
BED,2020-11-21 01:51,10.00,0.00,M,M
BED,2020-11-21 02:51,7.00,0.00,M,M
BED,2020-11-21 03:51,8.00,0.00,M,M
BED,2020-11-21 04:51,4.00,0.00,M,M
BED,2020-11-21 05:51,0.00,0.00,M,M
BED,2020-11-21 06:51,0.00,0.00,M,M
BED,2020-11-21 07:51,0.00,0.00,M,M
BED,2020-11-21 08:51,0.00,0.00,M,M
BED,2020-11-21 09:51,0.00,0.00,M,M
BED,2020-11-21 10:51,0.00,0.00,M,M
BED,2020-11-21 11:51,6.00,0.00,M,M
BED,2020-11-21 12:51,6.00,0.00,M,M
BED,2020-11-21 13:51,6.00,0.00,M,M
BED,2020-11-21 14:51,9.00,0.00,M,M
BED,2020-11-21 15:51,10.00,0.00,M,M
BED,2020-11-21 16:51,7.00,0.00,M,M
BED,2020-11-21 17:51,9.00,0.00,M,M
BED,2020-11-21 18:51,9.00,0.00,M,M
BED,2020-11-21 19:51,7.00,0.00,M,M
BED,2020-11-21 20:51,8.00,0.00,M,M
BED,2020-11-21 21:51,6.00,0.00,M,M
BED,2020-11-21 22:51,5.00,0.00,M,M
BED,2020-11-21 23:51,7.00,0.00,M,M
BED,2020-11-22 00:51,7.00,0.00,M,M
BED,2020-11-22 01:51,8.00,0.00,M,M
BED,2020-11-22 02:51,8.00,0.00,M,M
BED,2020-11-22 03:51,5.00,0.00,M,M
BED,2020-11-22 04:51,4.00,0.00,M,M
BED,2020-11-22 05:51,3.00,0.00,M,M
BED,2020-11-22 06:51,0.00,0.00,M,M
BED,2020-11-22 07:51,0.00,0.00,M,M
BED,2020-11-22 08:51,0.00,0.00,M,M
BED,2020-11-22 09:51,0.00,0.00,M,M
BED,2020-11-22 10:51,0.00,0.00,M,M
BED,2020-11-22 11:51,0.00,0.00,M,M
BED,2020-11-22 12:51,0.00,0.00,M,M
BED,2020-11-22 13:51,3.00,0.00,M,M
BED,2020-11-22 14:51,8.00,0.00,M,M
BED,2020-11-22 15:30,8.00,0.00,M,M
BED,2020-11-22 15:37,7.00,0.00,M,M
BED,2020-11-22 15:51,6.00,0.00,M,M
BED,2020-11-22 16:51,9.00,0.00,M,M
BED,2020-11-22 17:51,8.00,0.00,M,M
BED,2020-11-22 18:51,8.00,0.00,M,M
BED,2020-11-22 19:51,9.00,0.00,M,M
BED,2020-11-22 20:51,6.00,0.00,M,M
BED,2020-11-22 21:51,4.00,0.00,M,M
BED,2020-11-22 22:51,10.00,0.00,M,M
BED,2020-11-22 23:51,8.00,0.00,M,M
BED,2020-11-23 00:51,8.00,0.00,M,M
BED,2020-11-23 01:51,11.00,0.00,M,M
BED,2020-11-23 02:51,11.00,0.00,M,M
BED,2020-11-23 03:51,9.00,0.00,M,M
BED,2020-11-23 04:51,9.00,0.00,M,M
BED,2020-11-23 05:51,8.00,0.00,M,M
BED,2020-11-23 05:58,11.00,0.00,M,M
BED,2020-11-23 06:51,8.00,0.00,M,BR
BED,2020-11-23 07:51,7.00,0.00,M,BR
BED,2020-11-23 08:51,9.00,0.51,M,-RA BR
BED,2020-11-23 09:40,7.00,3.81,M,+RA BR
BED,2020-11-23 09:51,7.00,5.59,M,+RA BR
BED,2020-11-23 09:57,8.00,0.25,M,-RA BR
BED,2020-11-23 10:10,4.00,1.02,M,-RA BR
BED,2020-11-23 10:51,5.00,1.02,M,M
BED,2020-11-23 11:51,4.00,T,M,M
BED,2020-11-23 11:59,0.00,0.00,M,BR
BED,2020-11-23 12:51,4.00,T,M,-RA BR
BED,2020-11-23 13:51,6.00,10.41,M,+RA BR
BED,2020-11-23 14:51,0.00,10.67,M,+RA BR
BED,2020-11-23 14:58,0.00,1.02,M,+RA BR
BED,2020-11-23 15:22,13.00,5.33,20.00,+RA BR
BED,2020-11-23 15:51,5.00,9.91,M,RA BR
BED,2020-11-23 15:53,6.00,T,M,RA BR
BED,2020-11-23 16:22,7.00,2.54,M,RA BR
BED,2020-11-23 16:38,7.00,4.83,M,+RA BR
BED,2020-11-23 16:49,7.00,6.86,M,+RA BR
BED,2020-11-23 16:51,8.00,7.11,M,+RA BR
BED,2020-11-23 17:18,7.00,0.76,M,-RA
BED,2020-11-23 17:51,9.00,1.27,18.00,-RA
BED,2020-11-23 18:51,8.00,T,16.00,M
BED,2020-11-23 19:51,10.00,0.00,20.00,M
BED,2020-11-23 20:51,12.00,0.00,22.00,M
BED,2020-11-23 20:58,12.00,0.00,22.00,M
BED,2020-11-23 21:51,9.00,0.00,18.00,M
BED,2020-11-23 22:51,10.00,0.00,M,M
BED,2020-11-23 23:51,14.00,0.00,M,M
BED,2020-11-24 00:51,15.00,0.00,19.00,M
BED,2020-11-24 01:51,5.00,0.00,M,M
BED,2020-11-24 02:51,9.00,0.00,M,M
BED,2020-11-24 03:51,9.00,0.00,M,M
BED,2020-11-24 04:51,7.00,0.00,M,M
BED,2020-11-24 05:51,8.00,0.00,M,M
BED,2020-11-24 06:51,6.00,0.00,M,M
BED,2020-11-24 07:51,7.00,0.00,M,M
BED,2020-11-24 08:51,7.00,0.00,M,M
BED,2020-11-24 09:51,7.00,0.00,M,M
BED,2020-11-24 10:51,5.00,0.00,M,M
BED,2020-11-24 11:51,6.00,0.00,M,M
BED,2020-11-24 12:51,5.00,0.00,M,M
BED,2020-11-24 13:51,6.00,0.00,M,M
BED,2020-11-24 14:51,7.00,0.00,M,M
BED,2020-11-24 15:51,12.00,0.00,18.00,M
BED,2020-11-24 16:51,9.00,0.00,M,M
BED,2020-11-24 17:51,14.00,0.00,19.00,M
BED,2020-11-24 18:51,12.00,0.00,20.00,M
BED,2020-11-24 19:51,9.00,0.00,M,M
BED,2020-11-24 20:51,7.00,0.00,M,M
BED,2020-11-24 21:51,3.00,0.00,M,M
BED,2020-11-24 22:51,3.00,0.00,M,M
BED,2020-11-24 23:51,3.00,0.00,M,M
BED,2020-11-25 00:51,3.00,0.00,M,M
BED,2020-11-25 01:51,3.00,0.00,M,M
BED,2020-11-25 02:51,0.00,0.00,M,M
BED,2020-11-25 03:51,4.00,0.00,M,M
BED,2020-11-25 04:51,0.00,0.00,M,M
BED,2020-11-25 05:51,0.00,0.00,M,M
BED,2020-11-25 06:51,0.00,0.00,M,M
BED,2020-11-25 07:51,3.00,0.00,M,M
BED,2020-11-25 08:51,0.00,0.00,M,M
BED,2020-11-25 09:51,0.00,0.00,M,M
BED,2020-11-25 10:51,3.00,0.00,M,M
BED,2020-11-25 11:51,0.00,0.00,M,M
BED,2020-11-25 12:51,0.00,0.00,M,M
BED,2020-11-25 13:51,3.00,0.00,M,M
BED,2020-11-25 14:51,0.00,0.00,M,M
BED,2020-11-25 15:51,5.00,0.00,M,M
BED,2020-11-25 16:51,4.00,0.00,M,M
BED,2020-11-25 17:51,0.00,0.00,M,M
BED,2020-11-25 18:51,0.00,0.00,M,M
BED,2020-11-25 19:51,0.00,0.00,M,M
BED,2020-11-25 20:51,4.00,0.00,M,M
BED,2020-11-25 21:51,3.00,0.00,M,M
BED,2020-11-25 22:51,0.00,0.00,M,M
BED,2020-11-25 23:51,0.00,0.00,M,M
BED,2020-11-26 00:51,3.00,T,M,-RA
BED,2020-11-26 01:51,0.00,T,M,M
BED,2020-11-26 02:51,0.00,T,M,M
BED,2020-11-26 03:51,0.00,0.00,M,M
BED,2020-11-26 04:51,0.00,0.00,M,M
BED,2020-11-26 05:51,0.00,0.00,M,M
BED,2020-11-26 06:51,0.00,T,M,-RA
BED,2020-11-26 07:51,0.00,T,M,-RA
BED,2020-11-26 08:51,0.00,0.51,M,-RA
BED,2020-11-26 09:51,0.00,0.25,M,-RA
BED,2020-11-26 10:51,0.00,0.25,M,-RA
BED,2020-11-26 11:04,0.00,T,M,-RA
BED,2020-11-26 11:25,0.00,T,M,-RA BR
BED,2020-11-26 11:51,0.00,0.25,M,-RA
BED,2020-11-26 12:25,3.00,T,M,-RA BR
BED,2020-11-26 12:51,4.00,0.25,M,-RA BR
BED,2020-11-26 13:51,3.00,2.03,M,RA BR
BED,2020-11-26 14:51,0.00,1.78,M,-RA BR
BED,2020-11-26 15:28,6.00,T,M,-RA BR
