station,valid,sknt,p01m,gust,wxcodes
FIT,2016-04-27 02:52,0.00,0.00,M,M
FIT,2016-04-27 03:00,0.00,0.00,M,M
FIT,2016-04-27 03:52,0.00,0.00,M,M
FIT,2016-04-27 04:52,0.00,0.00,M,M
FIT,2016-04-27 05:22,0.00,0.00,M,M
FIT,2016-04-27 05:52,0.00,0.00,M,M
FIT,2016-04-27 06:52,0.00,0.00,M,M
FIT,2016-04-27 07:52,0.00,0.00,M,M
FIT,2016-04-27 08:52,0.00,0.00,M,M
FIT,2016-04-27 09:52,0.00,0.00,M,M
FIT,2016-04-27 10:52,3.00,0.00,M,M
FIT,2016-04-27 11:52,5.00,0.00,M,M
FIT,2016-04-27 12:52,6.00,0.00,M,M
FIT,2016-04-27 13:52,7.00,0.00,M,M
FIT,2016-04-27 14:52,6.00,0.00,M,M
FIT,2016-04-27 15:52,10.00,0.00,18.00,M
FIT,2016-04-27 16:52,M,0.00,M,M
FIT,2016-04-27 17:52,7.00,0.00,15.00,M
FIT,2016-04-27 18:52,12.00,0.00,15.00,M
FIT,2016-04-27 19:52,10.00,0.00,16.00,M
FIT,2016-04-27 20:52,9.00,0.00,15.00,M
FIT,2016-04-27 21:52,13.00,0.00,21.00,M
FIT,2016-04-27 22:52,11.00,0.00,16.00,M
FIT,2016-04-27 23:52,7.00,0.00,M,M
FIT,2016-04-28 00:52,5.00,0.00,M,M
FIT,2016-04-28 01:52,4.00,0.00,M,M
FIT,2016-04-28 02:52,0.00,0.00,M,M
FIT,2016-04-28 03:52,6.00,0.00,M,M
FIT,2016-04-28 04:52,4.00,0.00,M,M
FIT,2016-04-28 05:52,0.00,0.00,M,M
FIT,2016-04-28 06:52,3.00,0.00,M,M
FIT,2016-04-28 07:52,0.00,0.00,M,M
FIT,2016-04-28 08:52,3.00,0.00,M,M
FIT,2016-04-28 09:52,0.00,0.00,M,M
FIT,2016-04-28 10:52,0.00,0.00,M,M
FIT,2016-04-28 11:52,0.00,0.00,M,M
FIT,2016-04-28 12:52,5.00,0.00,M,M
FIT,2016-04-28 13:52,5.00,0.00,M,M
FIT,2016-04-28 14:52,0.00,0.00,M,M
FIT,2016-04-28 15:52,5.00,0.00,14.00,M
FIT,2016-04-28 16:52,3.00,T,M,M
FIT,2016-04-28 17:52,M,0.00,M,M
FIT,2016-04-28 18:52,5.00,0.00,M,M
FIT,2016-04-28 19:52,3.00,0.00,M,M
FIT,2016-04-28 20:52,5.00,0.00,M,M
FIT,2016-04-28 21:52,3.00,0.00,M,M
FIT,2016-04-28 22:52,4.00,0.00,M,M
FIT,2016-04-28 23:52,6.00,0.00,M,M
FIT,2016-04-29 00:52,11.00,0.00,M,M
FIT,2016-04-29 01:52,8.00,0.00,M,M
FIT,2016-04-29 02:52,5.00,0.00,M,M
FIT,2016-04-29 03:52,0.00,0.00,M,M
FIT,2016-04-29 04:52,4.00,0.00,M,M
FIT,2016-04-29 05:52,5.00,0.00,M,M
FIT,2016-04-29 06:52,3.00,0.00,M,M
FIT,2016-04-29 07:52,3.00,0.00,M,M
FIT,2016-04-29 08:52,0.00,0.00,M,M
FIT,2016-04-29 09:52,3.00,0.00,M,M
FIT,2016-04-29 10:06,0.00,0.00,M,M
FIT,2016-04-29 10:33,4.00,0.00,M,M
FIT,2016-04-29 10:52,3.00,0.00,M,M
FIT,2016-04-29 11:52,4.00,0.00,M,M
FIT,2016-04-29 12:52,0.00,0.00,M,M
FIT,2016-04-29 13:10,5.00,0.00,M,M
FIT,2016-04-29 13:52,3.00,0.00,M,M
FIT,2016-04-29 14:52,0.00,0.00,M,M
FIT,2016-04-29 15:52,4.00,0.00,M,M
FIT,2016-04-29 16:52,6.00,0.00,M,M
FIT,2016-04-29 17:52,0.00,0.00,M,M
FIT,2016-04-29 18:52,8.00,0.00,M,M
FIT,2016-04-29 19:52,5.00,0.00,16.00,M
FIT,2016-04-29 20:52,9.00,0.00,M,M
FIT,2016-04-29 21:52,11.00,0.00,M,M
FIT,2016-04-29 22:52,10.00,0.00,M,M
FIT,2016-04-29 23:52,7.00,0.00,M,M
FIT,2016-04-30 00:52,4.00,T,M,-RA
FIT,2016-04-30 01:52,7.00,T,M,M
FIT,2016-04-30 02:52,8.00,0.00,M,M
FIT,2016-04-30 03:52,5.00,0.00,M,M
FIT,2016-04-30 04:52,4.00,0.00,M,M
FIT,2016-04-30 05:52,4.00,0.00,M,M
FIT,2016-04-30 06:52,3.00,0.00,M,M
FIT,2016-04-30 07:52,0.00,0.00,M,M
FIT,2016-04-30 08:52,3.00,0.00,M,M
FIT,2016-04-30 09:52,0.00,0.00,M,M
FIT,2016-04-30 10:52,3.00,0.00,M,M
FIT,2016-04-30 11:52,0.00,0.00,M,M
FIT,2016-04-30 12:52,0.00,0.00,M,M
FIT,2016-04-30 13:52,5.00,0.00,M,M
FIT,2016-04-30 14:52,6.00,0.00,M,M
FIT,2016-04-30 15:52,M,0.00,M,M
FIT,2016-04-30 16:52,4.00,0.00,M,M
FIT,2016-04-30 17:52,M,0.00,M,M
FIT,2016-04-30 18:52,0.00,0.00,M,M
FIT,2016-04-30 19:52,7.00,0.00,M,M
FIT,2016-04-30 20:52,10.00,0.00,M,M
FIT,2016-04-30 21:52,10.00,0.00,M,M
FIT,2016-04-30 22:52,14.00,0.00,19.00,M
FIT,2016-04-30 23:52,11.00,0.00,M,M
FIT,2016-05-01 00:52,7.00,0.00,M,M
FIT,2016-05-01 01:52,6.00,0.00,M,M
FIT,2016-05-01 02:52,6.00,0.00,M,M
FIT,2016-05-01 03:52,4.00,0.00,M,M
FIT,2016-05-01 04:52,5.00,0.00,M,M
FIT,2016-05-01 05:00,5.00,M,M,M
FIT,2016-05-01 05:52,6.00,0.00,M,M
FIT,2016-05-01 06:52,5.00,0.00,M,M
FIT,2016-05-01 07:52,0.00,0.00,M,M
FIT,2016-05-01 08:52,0.00,0.00,M,M
FIT,2016-05-01 09:52,0.00,0.00,M,M
FIT,2016-05-01 10:52,0.00,0.00,M,M
FIT,2016-05-01 11:52,3.00,0.00,M,M
FIT,2016-05-01 12:52,3.00,0.00,M,M
FIT,2016-05-01 13:52,7.00,0.00,M,M
FIT,2016-05-01 14:52,7.00,T,M,-RA
FIT,2016-05-01 15:52,6.00,T,M,-RA
FIT,2016-05-01 16:52,8.00,T,M,-RA
FIT,2016-05-01 17:52,7.00,0.25,M,-RA
FIT,2016-05-01 18:52,7.00,T,M,M
FIT,2016-05-01 19:52,6.00,0.00,M,M
FIT,2016-05-01 20:52,9.00,0.00,M,M
FIT,2016-05-01 21:52,7.00,T,M,-RA
FIT,2016-05-01 22:52,6.00,T,M,M
FIT,2016-05-01 23:52,8.00,0.00,M,M
FIT,2016-05-02 00:52,7.00,T,M,M
FIT,2016-05-02 01:52,9.00,0.00,M,M
FIT,2016-05-02 02:52,8.00,0.00,M,M
FIT,2016-05-02 03:36,5.00,0.00,M,M
FIT,2016-05-02 03:46,0.00,0.00,M,BR
FIT,2016-05-02 03:52,0.00,0.00,M,BR
FIT,2016-05-02 04:01,3.00,0.00,M,BR
FIT,2016-05-02 04:43,0.00,0.00,M,BR
FIT,2016-05-02 04:52,4.00,0.00,M,BR
FIT,2016-05-02 05:24,3.00,0.00,M,BR
FIT,2016-05-02 05:39,0.00,0.00,M,BR
FIT,2016-05-02 05:52,3.00,0.00,M,BR
FIT,2016-05-02 06:06,0.00,0.00,M,BR
FIT,2016-05-02 06:40,3.00,T,M,-RA BR
FIT,2016-05-02 06:52,3.00,0.25,M,-RA BR
FIT,2016-05-02 07:14,4.00,T,M,-RA BR
FIT,2016-05-02 07:52,3.00,T,M,M
FIT,2016-05-02 08:52,3.00,0.00,M,M
FIT,2016-05-02 09:30,4.00,0.00,M,M
FIT,2016-05-02 09:52,4.00,0.00,M,BR
FIT,2016-05-02 10:22,0.00,0.00,M,BR
FIT,2016-05-02 10:27,4.00,0.00,M,BR
FIT,2016-05-02 10:52,0.00,0.00,M,BR
FIT,2016-05-02 11:04,3.00,0.00,M,BR
FIT,2016-05-02 11:52,4.00,0.00,M,BR
FIT,2016-05-02 12:11,3.00,0.00,M,BR
FIT,2016-05-02 12:18,4.00,0.00,M,BR
FIT,2016-05-02 12:52,3.00,0.00,M,BR
FIT,2016-05-02 13:35,5.00,0.00,M,BR
FIT,2016-05-02 13:42,4.00,0.00,M,BR
FIT,2016-05-02 13:52,5.00,0.00,M,BR
FIT,2016-05-02 14:15,3.00,0.00,M,BR
FIT,2016-05-02 14:26,4.00,0.00,M,BR
FIT,2016-05-02 14:41,4.00,0.00,M,BR
FIT,2016-05-02 14:52,4.00,0.00,M,BR
FIT,2016-05-02 15:20,5.00,0.25,M,RA BR
FIT,2016-05-02 15:52,4.00,1.52,M,RA BR
FIT,2016-05-02 16:08,0.00,1.52,M,+RA BR
FIT,2016-05-02 16:27,3.00,5.08,M,+RA BR
FIT,2016-05-02 16:32,6.00,5.33,M,-RA BR
FIT,2016-05-02 16:52,3.00,5.59,M,-RA BR
FIT,2016-05-02 17:20,4.00,0.51,M,-RA
FIT,2016-05-02 17:43,0.00,0.51,M,M
FIT,2016-05-02 17:52,3.00,0.51,M,M
FIT,2016-05-02 18:52,0.00,0.76,M,-RA BR
FIT,2016-05-02 18:59,0.00,T,M,-RA BR
FIT,2016-05-02 19:16,0.00,T,M,-RA BR
FIT,2016-05-02 19:35,0.00,T,M,BR
FIT,2016-05-02 19:52,0.00,T,M,BR
FIT,2016-05-02 19:59,4.00,0.00,M,M
FIT,2016-05-02 20:31,4.00,T,M,-RA BR
FIT,2016-05-02 20:44,4.00,0.25,M,-RA BR
FIT,2016-05-02 20:52,5.00,0.25,M,BR
FIT,2016-05-02 20:54,5.00,0.00,M,BR
FIT,2016-05-02 21:27,5.00,0.00,M,BR
FIT,2016-05-02 21:38,5.00,0.00,M,BR
FIT,2016-05-02 21:52,5.00,0.00,M,BR
FIT,2016-05-02 22:06,4.00,0.00,M,BR
FIT,2016-05-02 22:29,5.00,0.00,M,BR
FIT,2016-05-02 22:52,5.00,0.00,M,M
FIT,2016-05-02 23:24,5.00,0.00,M,M
FIT,2016-05-02 23:34,5.00,0.00,M,M
FIT,2016-05-02 23:52,6.00,0.00,M,M
FIT,2016-05-03 00:02,6.00,0.00,M,M
FIT,2016-05-03 00:52,0.00,0.00,M,M
FIT,2016-05-03 01:52,4.00,0.00,M,M
FIT,2016-05-03 02:52,0.00,0.00,M,M
FIT,2016-05-03 03:03,3.00,0.00,M,M
FIT,2016-05-03 03:52,0.00,0.00,M,M
FIT,2016-05-03 04:38,0.00,0.00,M,M
FIT,2016-05-03 04:52,3.00,0.00,M,M
FIT,2016-05-03 05:52,0.00,0.00,M,M
FIT,2016-05-03 06:17,0.00,0.00,M,M
FIT,2016-05-03 06:52,3.00,0.00,M,M
FIT,2016-05-03 07:42,4.00,T,M,-RA
FIT,2016-05-03 07:52,4.00,0.25,M,-RA
FIT,2016-05-03 08:52,4.00,0.76,M,-RA
FIT,2016-05-03 09:52,0.00,1.02,M,-RA BR
FIT,2016-05-03 10:15,0.00,0.25,M,-RA BR
FIT,2016-05-03 10:22,0.00,0.25,M,-RA BR
FIT,2016-05-03 10:52,3.00,0.51,M,-RA
FIT,2016-05-03 11:22,0.00,T,M,-RA
FIT,2016-05-03 11:38,3.00,T,M,-RA
FIT,2016-05-03 11:52,3.00,0.25,M,-RA
FIT,2016-05-03 12:16,0.00,T,M,-RA
FIT,2016-05-03 12:28,0.00,T,M,-RA
FIT,2016-05-03 12:37,3.00,T,M,-RA
FIT,2016-05-03 12:52,3.00,T,M,M
FIT,2016-05-03 13:02,0.00,0.00,M,M
FIT,2016-05-03 13:52,0.00,0.00,M,M
FIT,2016-05-03 14:13,4.00,0.25,M,-RA
FIT,2016-05-03 14:24,3.00,0.25,M,-RA
FIT,2016-05-03 14:52,3.00,0.25,M,M
FIT,2016-05-03 15:52,4.00,0.00,M,M
FIT,2016-05-03 16:19,0.00,0.00,M,M
FIT,2016-05-03 16:52,4.00,0.00,M,M
FIT,2016-05-03 17:52,4.00,0.00,M,M
FIT,2016-05-03 18:52,0.00,0.00,M,M
FIT,2016-05-03 19:52,3.00,0.00,M,M
FIT,2016-05-03 20:52,4.00,T,M,M
FIT,2016-05-03 21:52,4.00,T,M,-RA
FIT,2016-05-03 22:00,0.00,T,M,-RA
FIT,2016-05-03 22:49,0.00,T,M,M
FIT,2016-05-03 22:52,0.00,T,M,M
FIT,2016-05-03 23:52,0.00,0.25,M,-RA
FIT,2016-05-04 00:52,0.00,T,M,M
FIT,2016-05-04 01:24,7.00,0.00,M,M
FIT,2016-05-04 01:52,5.00,0.00,M,M
FIT,2016-05-04 02:22,3.00,0.00,M,M
FIT,2016-05-04 02:52,4.00,0.00,M,M
FIT,2016-05-04 03:52,0.00,0.00,M,M
FIT,2016-05-04 04:52,0.00,0.00,M,M
FIT,2016-05-04 05:41,0.00,0.00,M,M
FIT,2016-05-04 05:52,0.00,0.00,M,M
FIT,2016-05-04 06:52,0.00,0.00,M,M
FIT,2016-05-04 07:52,0.00,0.00,M,M
FIT,2016-05-04 08:52,0.00,0.00,M,M
FIT,2016-05-04 09:52,4.00,0.00,M,M
FIT,2016-05-04 10:52,3.00,0.00,M,M
FIT,2016-05-04 11:07,0.00,0.00,M,M
FIT,2016-05-04 11:20,3.00,0.00,M,M
FIT,2016-05-04 11:49,0.00,0.00,M,M
FIT,2016-05-04 11:52,0.00,0.00,M,M
FIT,2016-05-04 12:52,6.00,0.00,M,M
FIT,2016-05-04 13:52,6.00,0.00,M,M
FIT,2016-05-04 14:13,5.00,0.00,M,M
FIT,2016-05-04 14:52,7.00,0.00,M,M
FIT,2016-05-04 15:52,6.00,T,M,M
FIT,2016-05-04 16:52,7.00,0.00,M,M
FIT,2016-05-04 17:52,6.00,0.00,M,M
FIT,2016-05-04 18:52,8.00,T,M,M
FIT,2016-05-04 19:30,8.00,T,M,-RA
FIT,2016-05-04 19:39,9.00,T,M,-RA
FIT,2016-05-04 19:52,8.00,T,M,-RA
FIT,2016-05-04 20:44,6.00,T,M,-RA
FIT,2016-05-04 20:52,8.00,T,M,M
FIT,2016-05-04 21:11,5.00,0.00,14.00,M
FIT,2016-05-04 21:52,4.00,0.00,16.00,M
FIT,2016-05-04 22:36,6.00,0.00,M,M
FIT,2016-05-04 22:52,6.00,0.00,M,M
FIT,2016-05-04 23:52,5.00,T,M,M
FIT,2016-05-05 00:52,6.00,0.25,M,M
FIT,2016-05-05 01:52,5.00,T,M,-RA
FIT,2016-05-05 02:52,6.00,0.51,M,-RA
FIT,2016-05-05 03:52,6.00,T,M,M
FIT,2016-05-05 04:52,6.00,0.00,M,M
FIT,2016-05-05 05:52,5.00,0.00,M,BR
FIT,2016-05-05 06:52,8.00,T,M,-RA BR
FIT,2016-05-05 07:44,6.00,T,M,BR
FIT,2016-05-05 07:52,6.00,T,M,BR
FIT,2016-05-05 08:52,7.00,0.00,M,M
FIT,2016-05-05 09:52,6.00,0.00,M,BR
FIT,2016-05-05 10:03,9.00,0.00,M,BR
FIT,2016-05-05 10:52,6.00,0.00,M,BR
FIT,2016-05-05 11:52,6.00,0.00,M,BR
FIT,2016-05-05 12:52,8.00,0.00,M,BR
FIT,2016-05-05 13:36,8.00,T,M,BR
FIT,2016-05-05 13:49,6.00,T,M,BR
FIT,2016-05-05 13:50,5.00,T,M,BR
FIT,2016-05-05 13:52,6.00,T,M,BR
FIT,2016-05-05 14:52,7.00,T,M,-RA BR
FIT,2016-05-05 15:41,8.00,T,M,M
FIT,2016-05-05 15:52,10.00,T,M,M
FIT,2016-05-05 16:52,7.00,0.00,15.00,M
FIT,2016-05-05 17:04,8.00,0.00,16.00,M
FIT,2016-05-05 17:52,10.00,0.00,M,M
FIT,2016-05-05 18:34,7.00,0.00,M,M
FIT,2016-05-05 18:52,5.00,0.00,M,M
FIT,2016-05-05 19:39,6.00,0.00,15.00,M
FIT,2016-05-05 19:49,7.00,0.00,M,M
FIT,2016-05-05 19:52,8.00,0.00,M,M
FIT,2016-05-05 20:52,4.00,0.00,M,BR
FIT,2016-05-05 21:52,7.00,0.00,M,M
FIT,2016-05-05 22:22,5.00,T,M,-RA BR
FIT,2016-05-05 22:40,7.00,T,M,BR
FIT,2016-05-05 22:49,6.00,T,M,BR
FIT,2016-05-05 22:52,8.00,T,M,BR
FIT,2016-05-05 23:22,7.00,T,M,-RA BR
FIT,2016-05-05 23:29,3.00,0.25,M,-RA BR
FIT,2016-05-05 23:52,M,0.51,M,-RA BR
FIT,2016-05-06 00:52,6.00,0.51,M,-RA BR
FIT,2016-05-06 01:43,4.00,0.25,M,-RA BR
FIT,2016-05-06 01:52,5.00,0.25,M,-RA BR
FIT,2016-05-06 02:14,3.00,0.25,M,-RA BR
FIT,2016-05-06 02:24,3.00,0.51,M,-RA BR
FIT,2016-05-06 02:35,4.00,0.76,M,-RA BR
FIT,2016-05-06 02:50,3.00,1.02,M,-RA BR
FIT,2016-05-06 02:52,4.00,1.02,M,-RA BR
FIT,2016-05-06 03:19,4.00,1.27,M,RA BR
FIT,2016-05-06 03:25,6.00,1.52,M,RA BR
FIT,2016-05-06 03:52,5.00,2.29,M,-RA BR
FIT,2016-05-06 04:52,4.00,0.51,M,-RA BR
FIT,2016-05-06 05:14,3.00,T,M,M
FIT,2016-05-06 05:52,3.00,T,M,M
FIT,2016-05-06 06:52,4.00,0.00,M,M
FIT,2016-05-06 07:52,3.00,0.00,M,M
FIT,2016-05-06 08:52,4.00,0.00,M,M
FIT,2016-05-06 09:52,0.00,0.00,M,M
FIT,2016-05-06 10:52,3.00,0.00,M,M
FIT,2016-05-06 11:29,5.00,0.00,M,M
FIT,2016-05-06 11:52,8.00,0.00,M,M
FIT,2016-05-06 12:52,5.00,0.00,M,M
FIT,2016-05-06 13:02,8.00,0.00,M,M
FIT,2016-05-06 13:52,6.00,0.00,M,M
FIT,2016-05-06 14:52,6.00,0.00,M,M
FIT,2016-05-06 15:52,10.00,0.00,M,M
FIT,2016-05-06 16:18,6.00,0.00,M,M
FIT,2016-05-06 16:41,7.00,0.00,M,M
FIT,2016-05-06 16:52,9.00,0.00,M,M
FIT,2016-05-06 17:52,8.00,0.00,M,M
FIT,2016-05-06 18:52,9.00,0.00,17.00,M
FIT,2016-05-06 19:38,9.00,0.00,M,M
FIT,2016-05-06 19:52,11.00,0.00,16.00,M
FIT,2016-05-06 20:02,9.00,0.00,M,M
FIT,2016-05-06 20:52,6.00,0.00,M,M
FIT,2016-05-06 21:52,4.00,T,M,-RA
FIT,2016-05-06 22:23,10.00,T,M,M
FIT,2016-05-06 22:52,7.00,T,M,M
FIT,2016-05-06 23:24,9.00,0.00,M,M
FIT,2016-05-06 23:40,10.00,0.00,M,M
FIT,2016-05-06 23:52,8.00,0.00,M,M
FIT,2016-05-07 00:36,6.00,3.05,M,RA BR
FIT,2016-05-07 00:43,0.00,3.30,M,-RA BR
FIT,2016-05-07 00:52,4.00,3.56,M,-RA BR
FIT,2016-05-07 01:13,0.00,0.25,M,-RA
FIT,2016-05-07 01:52,4.00,0.25,M,BR
FIT,2016-05-07 02:23,3.00,T,M,BR
FIT,2016-05-07 02:39,0.00,T,M,BR
FIT,2016-05-07 02:52,0.00,0.25,M,BR
FIT,2016-05-07 03:07,5.00,0.00,M,BR
FIT,2016-05-07 03:48,4.00,0.00,M,M
FIT,2016-05-07 03:52,4.00,0.00,M,M
FIT,2016-05-07 04:10,0.00,0.00,M,M
FIT,2016-05-07 04:52,6.00,0.00,M,M
FIT,2016-05-07 05:41,3.00,0.00,M,BR
FIT,2016-05-07 05:52,3.00,0.00,M,BR
FIT,2016-05-07 05:59,5.00,0.00,M,BR
FIT,2016-05-07 06:52,0.00,0.00,M,BR
FIT,2016-05-07 07:28,4.00,0.00,M,BR
FIT,2016-05-07 07:52,4.00,0.00,M,BR
FIT,2016-05-07 08:16,5.00,0.00,M,BR
FIT,2016-05-07 08:34,4.00,0.00,M,BR
FIT,2016-05-07 08:52,4.00,0.00,M,BR
FIT,2016-05-07 09:05,3.00,0.00,M,BR
FIT,2016-05-07 09:14,3.00,0.00,M,BR
FIT,2016-05-07 09:25,4.00,0.00,M,BR
FIT,2016-05-07 09:40,4.00,0.00,M,BR
FIT,2016-05-07 09:52,3.00,0.00,M,BR
FIT,2016-05-07 09:59,5.00,0.00,M,BR
FIT,2016-05-07 10:12,5.00,0.00,M,BR
FIT,2016-05-07 10:47,4.00,0.00,M,BR
FIT,2016-05-07 10:52,4.00,0.00,M,BR
FIT,2016-05-07 11:19,6.00,0.00,M,BR
FIT,2016-05-07 11:52,3.00,0.00,M,BR
FIT,2016-05-07 12:52,3.00,0.00,M,BR
FIT,2016-05-07 13:10,7.00,0.00,M,BR
FIT,2016-05-07 13:52,4.00,0.00,M,BR
FIT,2016-05-07 14:23,6.00,0.00,M,BR
FIT,2016-05-07 14:43,5.00,0.00,M,BR
FIT,2016-05-07 14:52,7.00,0.00,M,BR
FIT,2016-05-07 15:52,7.00,0.00,M,BR
FIT,2016-05-07 16:52,4.00,0.00,M,BR
FIT,2016-05-07 17:09,6.00,0.00,M,BR
FIT,2016-05-07 17:33,4.00,0.00,M,BR
FIT,2016-05-07 17:52,3.00,0.00,M,BR
FIT,2016-05-07 18:09,5.00,0.00,M,BR
FIT,2016-05-07 18:18,3.00,0.00,M,BR
FIT,2016-05-07 18:27,6.00,0.00,M,BR
FIT,2016-05-07 18:43,3.00,0.00,M,BR
FIT,2016-05-07 18:52,3.00,T,M,-RA BR
FIT,2016-05-07 19:05,0.00,T,M,-RA BR
FIT,2016-05-07 19:13,5.00,T,M,BR
FIT,2016-05-07 19:32,5.00,T,M,-RA
FIT,2016-05-07 19:52,3.00,T,M,M
FIT,2016-05-07 20:50,4.00,0.00,M,M
FIT,2016-05-07 20:52,4.00,0.00,M,M
FIT,2016-05-07 21:12,5.00,0.00,M,M
FIT,2016-05-07 21:52,0.00,0.00,M,M
FIT,2016-05-07 22:52,0.00,0.00,M,BR
FIT,2016-05-07 23:52,0.00,0.00,M,M
FIT,2016-05-08 00:06,0.00,0.00,M,M
FIT,2016-05-08 00:47,0.00,0.00,M,BR
FIT,2016-05-08 00:52,0.00,0.00,M,BR
FIT,2016-05-08 01:52,4.00,0.00,M,BR
FIT,2016-05-08 02:08,4.00,0.00,M,BR
FIT,2016-05-08 02:52,4.00,0.00,M,BR
FIT,2016-05-08 03:19,3.00,0.00,M,BR
FIT,2016-05-08 03:37,3.00,0.00,M,BR
FIT,2016-05-08 03:52,0.00,0.00,M,BR
FIT,2016-05-08 04:00,3.00,0.00,M,BR
FIT,2016-05-08 04:52,3.00,0.00,M,BR
FIT,2016-05-08 05:19,5.00,0.00,M,BR
FIT,2016-05-08 05:28,5.00,0.00,M,BR
FIT,2016-05-08 05:52,4.00,0.00,M,BR
FIT,2016-05-08 06:06,5.00,0.00,M,BR
FIT,2016-05-08 06:21,6.00,0.00,M,BR
FIT,2016-05-08 06:52,5.00,0.00,M,FG
FIT,2016-05-08 07:40,4.00,0.00,M,BR
FIT,2016-05-08 07:52,3.00,0.00,M,BR
FIT,2016-05-08 08:28,5.00,0.00,M,BR
FIT,2016-05-08 08:52,5.00,0.00,M,BR
FIT,2016-05-08 08:59,5.00,0.00,M,BR
FIT,2016-05-08 09:13,5.00,0.00,M,BR
FIT,2016-05-08 09:27,6.00,0.00,M,BR
FIT,2016-05-08 09:47,7.00,0.00,M,BR
FIT,2016-05-08 09:52,5.00,0.00,M,BR
FIT,2016-05-08 10:20,8.00,0.00,M,BR
FIT,2016-05-08 10:31,5.00,0.00,M,BR
FIT,2016-05-08 10:44,4.00,0.00,M,BR
FIT,2016-05-08 10:52,4.00,0.00,M,BR
FIT,2016-05-08 11:52,4.00,0.00,M,M
FIT,2016-05-08 12:52,8.00,0.00,M,M
FIT,2016-05-08 13:52,5.00,T,M,-RA
FIT,2016-05-08 14:22,10.00,T,14.00,-RA
FIT,2016-05-08 14:36,6.00,T,M,-RA
FIT,2016-05-08 14:52,6.00,T,M,-RA
FIT,2016-05-08 15:04,7.00,T,M,M
FIT,2016-05-08 15:52,7.00,T,M,HZ
FIT,2016-05-08 16:52,10.00,0.00,19.00,M
FIT,2016-05-08 17:43,12.00,0.00,M,M
FIT,2016-05-08 17:52,11.00,0.00,20.00,M
FIT,2016-05-08 18:52,17.00,0.00,24.00,M
FIT,2016-05-08 19:52,16.00,0.00,27.00,M
FIT,2016-05-08 20:52,19.00,0.00,29.00,M
FIT,2016-05-08 21:52,15.00,0.00,29.00,M
FIT,2016-05-08 22:52,15.00,0.00,27.00,M
FIT,2016-05-08 23:52,7.00,0.00,M,M
FIT,2016-05-09 00:52,9.00,0.00,18.00,M
FIT,2016-05-09 01:52,3.00,0.00,M,M
FIT,2016-05-09 02:52,0.00,0.00,M,M
FIT,2016-05-09 03:52,0.00,0.00,M,M
FIT,2016-05-09 04:52,0.00,0.00,M,M
FIT,2016-05-09 05:52,6.00,0.00,M,M
FIT,2016-05-09 06:52,3.00,0.00,M,M
FIT,2016-05-09 07:52,0.00,0.00,M,M
FIT,2016-05-09 08:52,0.00,0.00,M,M
FIT,2016-05-09 09:52,6.00,0.00,M,M
FIT,2016-05-09 10:52,8.00,0.00,M,M
FIT,2016-05-09 11:52,14.00,0.00,22.00,M
FIT,2016-05-09 12:52,18.00,0.00,25.00,M
FIT,2016-05-09 13:52,16.00,0.00,26.00,M
FIT,2016-05-09 14:52,15.00,0.00,25.00,M
FIT,2016-05-09 15:52,10.00,0.00,21.00,M
FIT,2016-05-09 16:52,17.00,0.00,26.00,M
FIT,2016-05-09 17:52,18.00,0.00,23.00,M
FIT,2016-05-09 18:52,19.00,0.00,25.00,M
FIT,2016-05-09 19:52,21.00,0.00,26.00,M
FIT,2016-05-09 20:52,18.00,0.00,26.00,M
FIT,2016-05-09 21:52,16.00,0.00,27.00,M
FIT,2016-05-09 22:52,13.00,0.00,20.00,M
FIT,2016-05-09 23:52,9.00,0.00,M,M
FIT,2016-05-10 00:52,8.00,0.00,M,M
FIT,2016-05-10 01:52,3.00,0.00,M,M
FIT,2016-05-10 02:52,4.00,0.00,M,M
FIT,2016-05-10 03:52,3.00,0.00,M,M
FIT,2016-05-10 04:52,0.00,0.00,M,M
FIT,2016-05-10 05:52,3.00,0.00,M,M
FIT,2016-05-10 06:52,0.00,0.00,M,M
FIT,2016-05-10 07:52,3.00,0.00,M,M
FIT,2016-05-10 08:52,3.00,0.00,M,M
FIT,2016-05-10 09:52,3.00,0.00,M,M
FIT,2016-05-10 10:52,0.00,0.00,M,M
FIT,2016-05-10 11:52,11.00,0.00,M,M
FIT,2016-05-10 12:52,10.00,0.00,M,M
FIT,2016-05-10 13:52,10.00,0.00,18.00,M
FIT,2016-05-10 14:52,10.00,0.00,M,M
FIT,2016-05-10 15:52,6.00,0.00,M,M
FIT,2016-05-10 16:52,10.00,0.00,M,M
FIT,2016-05-10 17:52,M,0.00,M,M
FIT,2016-05-10 18:52,6.00,0.00,14.00,M
FIT,2016-05-10 19:52,6.00,0.00,M,M
FIT,2016-05-10 20:52,5.00,0.00,M,M
FIT,2016-05-10 21:52,8.00,0.00,M,M
FIT,2016-05-10 22:52,8.00,0.00,M,M
FIT,2016-05-10 23:52,4.00,0.00,M,M
FIT,2016-05-11 00:52,3.00,0.00,M,M
FIT,2016-05-11 01:52,3.00,0.00,M,M
FIT,2016-05-11 02:52,3.00,0.00,M,M
FIT,2016-05-11 03:52,4.00,0.00,M,M
FIT,2016-05-11 04:52,4.00,0.00,M,M
FIT,2016-05-11 05:52,0.00,0.00,M,M
FIT,2016-05-11 06:52,3.00,0.00,M,M
FIT,2016-05-11 07:52,5.00,0.00,M,M
